id_evaluacion,id_dictado,puntaje_dictado,puntaje_contenido,valoracion_general
7385,1997,3,3,3
7386,1997,4,3,3
7387,1997,3,3,3
7388,1997,3,4,2
7389,1997,2,3,3
7390,1997,2,3,2
7391,1997,3,4,3
7392,1997,3,3,3
7393,1997,3,2,2
7394,1997,3,4,3
7395,2000,5,4,4
7396,2000,4,5,5
7397,2000,4,4,5
7398,2000,4,5,5
7399,2000,5,4,5
7400,2000,5,5,4
7401,2000,5,5,4
7402,2000,5,4,5
7403,2001,2,4,3
7404,2001,3,3,3
7405,2001,2,4,2
7406,2001,3,3,4
7407,2001,2,3,3
7408,2001,3,3,3
7409,2001,2,3,2
7410,2001,2,3,3
7411,2002,3,4,3
7412,2002,5,4,4
7413,2002,4,4,5
7414,2002,2,4,3
7415,2002,2,4,3
7416,2002,3,3,3
7417,2002,4,3,4
7418,2003,5,5,5
7419,2003,4,5,5
7420,2003,5,5,3
7421,2003,4,4,4
7422,2003,4,5,5
7423,2003,4,5,4
7424,2003,4,5,5
7425,2004,4,3,3
7426,2004,4,4,3
7427,2004,4,5,4
7428,2004,3,3,3
7429,2004,4,3,4
7430,2004,4,4,3
7431,2004,3,3,3
7432,2004,4,3,4
7433,2004,4,3,3
7434,2004,4,4,3
7435,2004,4,4,4
7436,2004,4,3,3
7437,2004,2,4,4
7438,2004,3,3,4
7439,2009,3,2,3
7440,2009,3,3,2
7441,2009,3,3,2
7442,2009,3,3,3
7443,2009,2,2,3
7444,2009,3,3,2
7445,2010,5,5,5
7446,2010,5,5,5
7447,2010,5,5,5
7448,2010,5,5,5
7449,2010,5,5,5
7450,2010,5,5,5
7451,2010,5,5,5
7452,2010,4,5,5
7453,2010,5,5,5
7454,2010,5,5,5
7455,2011,3,4,3
7456,2011,4,4,3
7457,2011,3,4,4
7458,2011,4,4,4
7459,2011,4,4,4
7460,2012,3,4,5
7461,2012,4,4,4
7462,2012,4,4,4
7463,2012,4,4,4
7464,2012,5,4,4
7465,2012,3,4,4
7466,2012,4,2,5
7467,2012,4,4,5
7468,2012,4,4,5
7469,2012,4,4,4
7470,2012,4,3,4
7471,2013,5,4,5
7472,2013,3,5,4
7473,2013,5,4,5
7474,2014,5,5,4
7475,2014,3,4,4
7476,2014,5,3,4
7477,2014,5,4,4
7478,2014,5,5,4
7479,2014,3,3,5
7480,2014,5,4,4
7481,2014,4,3,3
7482,2014,4,4,3
7483,2014,4,5,5
7484,2014,4,4,4
7485,2014,5,4,5
7486,2014,4,5,5
7487,2014,3,5,4
7488,2014,3,5,4
7489,2015,5,5,3
7490,2015,4,5,4
7491,2015,4,5,4
7492,2015,5,5,5
7493,2015,5,5,5
7494,2015,5,5,5
7495,2015,4,5,5
7496,2016,3,5,3
7497,2016,3,5,3
7498,2016,3,3,3
7499,2016,3,4,3
7500,2016,4,3,4
7501,2016,3,3,3
7502,2016,4,3,3
7503,2016,3,3,3
7504,2016,3,4,3
7505,2016,4,3,2
7506,2016,3,3,3
7507,2016,4,3,3
7508,2018,2,4,4
7509,2018,2,4,3
7510,2018,3,2,2
7511,2018,4,3,2
7512,2018,2,4,3
7513,2018,3,2,4
7514,2018,4,4,3
7515,2018,3,3,3
7516,2018,4,4,2
7517,2018,4,3,2
7518,2018,4,4,3
7519,2025,5,4,3
7520,2025,5,4,4
7521,2025,4,4,4
7522,2025,4,5,4
7523,2025,5,3,3
7524,2025,3,4,4
7525,2025,3,4,3
7526,2025,4,3,3
7527,2025,4,3,3
7528,2025,4,3,4
7529,2025,4,4,4
7530,2026,4,3,4
7531,2026,4,4,4
7532,2026,5,4,4
7533,2026,3,5,4
7534,2026,4,5,4
7535,2026,4,4,4
7536,2027,4,3,3
7537,2027,3,3,3
7538,2027,3,4,3
7539,2027,4,3,3
7540,2028,3,4,2
7541,2028,3,3,3
7542,2028,4,4,3
7543,2031,3,4,3
7544,2031,3,4,4
7545,2031,4,3,3
7546,2031,3,3,3
7547,2031,3,4,4
7548,2031,3,4,3
7549,2034,2,2,2
7550,2034,1,2,2
7551,2034,3,3,3
7552,2034,2,2,2
7553,2034,2,2,3
7554,2034,3,2,2
7555,2034,3,2,2
7556,2034,3,3,1
7557,2034,3,2,3
7558,2034,2,2,1
7559,2039,3,5,3
7560,2039,5,3,4
7561,2039,3,3,4
7562,2039,4,3,3
7563,2044,2,4,3
7564,2044,4,3,4
7565,2044,3,3,3
7566,2044,4,3,4
7567,2044,3,3,4
7568,2044,3,4,4
7569,2044,5,3,4
7570,2044,2,5,3
7571,2044,2,4,3
7572,2045,3,2,2
7573,2045,2,2,2
7574,2045,2,3,2
7575,2045,2,2,2
7576,2045,2,3,2
7577,2045,1,2,2
7578,2045,2,2,2
7579,2045,3,2,2
7580,2045,1,2,2
7581,2045,2,2,3
7582,2046,4,4,3
7583,2046,5,4,5
7584,2046,5,5,2
7585,2046,3,5,5
7586,2046,4,5,5
7587,2046,5,5,5
7588,2048,2,2,2
7589,2048,1,1,2
7590,2048,2,1,2
7591,2048,1,1,1
7592,2048,2,2,2
7593,2048,3,1,2
7594,2048,1,2,1
7595,2048,1,2,2
7596,2048,1,1,2
7597,2048,1,3,2
7598,2052,3,3,4
7599,2052,4,4,4
7600,2052,5,5,3
7601,2052,5,4,3
7602,2052,4,5,4
7603,2052,3,3,4
7604,2052,3,5,4
7605,2052,5,4,3
7606,2052,3,4,4
7607,2052,4,3,5
7608,2052,4,4,4
7609,2052,4,3,4
7610,2052,2,5,4
7611,2053,3,3,3
7612,2053,4,4,3
7613,2053,4,4,3
7614,2053,3,3,2
7615,2053,4,2,3
7616,2053,3,3,3
7617,2055,2,4,3
7618,2055,3,4,2
7619,2055,4,2,3
7620,2055,3,4,3
7621,2055,3,4,3
7622,2055,2,2,3
7623,2055,3,3,4
7624,2055,2,3,3
7625,2055,3,4,3
7626,2055,3,3,3
7627,2055,1,2,2
7628,2060,3,2,3
7629,2060,3,2,3
7630,2060,3,3,2
7631,2060,3,4,3
7632,2060,4,5,3
7633,2060,4,3,3
7634,2060,3,3,3
7635,2060,3,4,3
7636,2060,2,3,4
7637,2060,3,4,3
7638,2060,4,4,3
7639,2060,4,4,4
7640,2060,2,3,3
7641,2060,4,1,3
7642,2060,3,4,3
7643,2061,5,5,5
7644,2061,3,3,4
7645,2061,3,4,4
7646,2061,4,5,4
7647,2061,4,4,4
7648,2061,4,5,4
7649,2061,3,5,4
7650,2061,5,5,3
7651,2065,3,5,5
7652,2065,4,4,5
7653,2065,5,4,4
7654,2065,5,4,4
7655,2065,5,5,5
7656,2065,3,4,5
7657,2065,3,4,5
7658,2065,4,4,5
7659,2065,3,5,4
7660,2065,5,4,5
7661,2065,4,5,5
7662,2065,4,5,4
7663,2065,5,4,5
7664,2065,5,4,4
7665,2065,4,5,5
7666,2070,5,5,4
7667,2070,5,4,5
7668,2070,5,5,5
7669,2070,4,5,4
7670,2070,5,5,4
7671,2070,3,4,4
7672,2070,5,5,5
7673,2070,5,5,5
7674,2070,5,5,4
7675,2070,4,5,4
7676,2070,5,4,4
7677,2070,3,5,2
7678,2070,3,4,5
7679,2070,4,4,5
7680,2072,4,4,5
7681,2072,5,5,5
7682,2072,5,4,4
7683,2072,5,5,5
7684,2072,5,4,4
7685,2072,3,4,4
7686,2072,5,5,4
7687,2072,4,5,5
7688,2072,4,5,4
7689,2072,4,5,4
7690,2072,4,5,4
7691,2072,3,5,4
7692,2072,5,5,4
7693,2072,4,4,5
7694,2072,5,5,4
7695,2078,5,4,5
7696,2078,5,5,5
7697,2078,5,4,4
7698,2078,4,4,3
7699,2078,4,4,4
7700,2078,4,3,4
7701,2078,3,5,4
7702,2080,4,5,5
7703,2080,5,5,5
7704,2080,5,4,5
7705,2080,4,4,4
7706,2080,4,4,5
7707,2080,4,5,4
7708,2080,5,5,4
7709,2080,5,4,4
7710,2080,3,5,4
7711,2080,5,5,4
7712,2080,5,5,5
7713,2080,5,4,5
7714,2080,5,5,4
7715,2082,4,4,3
7716,2082,3,3,4
7717,2082,4,4,3
7718,2082,3,4,3
7719,2082,4,3,4
7720,2082,4,3,4
7721,2082,4,3,4
7722,2083,2,3,2
7723,2083,3,4,3
7724,2083,2,3,2
7725,2083,2,3,2
7726,2083,3,3,1
7727,2083,2,2,3
7728,2083,3,2,2
7729,2083,2,2,2
7730,2083,2,3,2
7731,2083,2,2,2
7732,2090,3,3,3
7733,2090,2,4,3
7734,2090,4,4,3
7735,2090,3,4,4
7736,2090,4,3,3
7737,2090,5,4,3
7738,2090,4,4,5
7739,2090,3,4,3
7740,2090,3,4,3
7741,2093,3,3,3
7742,2093,3,3,3
7743,2093,4,5,3
7744,2093,3,4,3
7745,2093,4,4,3
7746,2094,4,4,5
7747,2094,5,4,4
7748,2094,4,5,4
7749,2094,5,3,4
7750,2094,4,4,4
7751,2094,5,4,4
7752,2096,2,2,2
7753,2096,2,1,2
7754,2096,1,3,3
7755,2096,3,2,2
7756,2096,2,3,2
7757,2100,3,3,3
7758,2100,2,3,3
7759,2100,3,4,3
7760,2100,2,3,2
7761,2100,3,3,3
7762,2100,3,3,2
7763,2100,3,4,4
7764,2100,4,4,3
7765,2100,2,3,3
7766,2100,4,3,3
7767,2100,3,3,3
7768,2101,3,4,4
7769,2101,3,3,4
7770,2101,3,4,4
7771,2101,3,4,3
7772,2101,4,4,4
7773,2101,4,4,4
7774,2101,4,4,4
7775,2102,3,4,2
7776,2102,3,3,3
7777,2102,2,3,2
7778,2102,1,3,3
7779,2103,5,5,5
7780,2103,5,5,5
7781,2103,4,5,5
7782,2103,4,5,4
7783,2103,5,5,5
7784,2103,5,4,5
7785,2103,5,5,4
7786,2103,4,5,5
7787,2106,3,4,3
7788,2106,2,4,4
7789,2106,5,3,3
7790,2106,3,4,4
7791,2106,3,3,4
7792,2106,4,2,4
7793,2106,4,4,3
7794,2106,4,4,4
7795,2106,5,4,4
7796,2106,4,4,4
7797,2106,4,4,4
7798,2106,3,3,3
7799,2106,4,4,4
7800,2106,2,4,4
7801,2106,4,4,4
7802,2107,4,4,4
7803,2107,4,5,4
7804,2107,5,5,4
7805,2109,3,3,4
7806,2109,5,5,3
7807,2109,3,4,3
7808,2109,5,4,3
7809,2109,4,4,4
7810,2109,4,4,4
7811,2109,4,3,4
7812,2109,4,4,4
7813,2113,4,5,5
7814,2113,4,5,5
7815,2113,4,5,5
7816,2113,4,4,5
7817,2114,5,4,3
7818,2114,2,3,4
7819,2114,3,3,4
7820,2114,4,4,4
7821,2114,2,3,4
7822,2114,3,3,4
7823,2114,4,4,3
7824,2114,3,4,3
7825,2116,2,3,2
7826,2116,2,3,3
7827,2116,3,2,3
7828,2116,2,3,3
7829,2116,3,3,3
7830,2116,3,3,3
7831,2116,2,3,3
7832,2116,4,3,2
7833,2116,4,3,3
7834,2118,5,3,3
7835,2118,3,3,3
7836,2118,4,3,4
7837,2118,3,4,3
7838,2118,4,3,3
7839,2118,3,4,4
7840,2118,2,4,3
7841,2118,3,4,3
7842,2118,2,4,4
7843,2118,3,5,4
7844,2118,4,4,3
7845,2118,3,5,3
7846,2118,3,5,4
7847,2118,4,3,2
7848,2119,5,5,5
7849,2119,4,5,4
7850,2119,5,5,5
7851,2119,5,5,5
7852,2119,5,5,5
7853,2119,5,5,5
7854,2119,5,5,5
7855,2122,3,3,2
7856,2122,3,3,3
7857,2122,2,4,3
7858,2122,3,3,3
7859,2122,3,3,3
7860,2122,4,4,3
7861,2122,4,4,3
7862,2122,3,3,3
7863,2122,4,3,3
7864,2122,2,3,3
7865,2122,4,3,3
7866,2122,5,3,4
7867,2122,4,3,3
7868,2122,3,4,3
7869,2122,5,3,3
7870,2127,5,5,4
7871,2127,5,5,5
7872,2127,5,5,4
7873,2127,5,4,5
7874,2127,5,5,4
7875,2127,4,5,5
7876,2128,4,5,5
7877,2128,5,5,5
7878,2128,5,5,5
7879,2128,5,5,4
7880,2128,4,5,5
7881,2129,4,5,4
7882,2129,4,5,4
7883,2129,4,4,4
7884,2129,3,5,4
7885,2129,3,4,3
7886,2129,4,4,4
7887,2130,2,3,4
7888,2130,2,4,3
7889,2130,2,4,3
7890,2130,3,4,4
7891,2130,4,4,2
7892,2130,3,3,3
7893,2131,3,4,5
7894,2131,4,4,3
7895,2131,4,3,4
7896,2133,4,3,4
7897,2133,3,3,4
7898,2133,3,4,3
7899,2133,4,4,4
7900,2133,2,3,3
7901,2133,4,4,4
7902,2133,2,2,4
7903,2133,3,5,3
7904,2133,4,4,3
7905,2133,3,4,4
7906,2138,4,4,3
7907,2138,3,4,5
7908,2138,4,4,4
7909,2138,3,4,3
7910,2138,5,3,4
7911,2138,3,4,4
7912,2138,4,5,4
7913,2140,3,2,4
7914,2140,3,2,3
7915,2140,3,2,3
7916,2140,4,4,4
7917,2140,3,4,3
7918,2140,3,4,3
7919,2140,2,3,3
7920,2140,2,4,3
7921,2140,3,4,3
7922,2140,5,3,3
7923,2142,3,4,3
7924,2142,3,3,3
7925,2142,3,3,3
7926,2142,3,3,3
7927,2142,3,4,3
7928,2142,4,3,4
7929,2142,3,3,3
7930,2142,3,4,2
7931,2142,3,3,3
7932,2143,3,4,4
7933,2143,4,3,3
7934,2143,3,3,4
7935,2143,4,4,4
7936,2145,4,5,5
7937,2145,5,3,4
7938,2145,3,4,5
7939,2145,4,5,4
7940,2145,4,5,5
7941,2145,4,4,4
7942,2145,5,4,3
7943,2145,5,4,3
7944,2145,3,4,5
7945,2145,5,4,4
7946,2145,4,5,4
7947,2146,4,3,4
7948,2146,4,4,4
7949,2146,3,4,5
7950,2146,4,4,5
7951,2146,3,5,4
7952,2154,2,4,3
7953,2154,3,4,3
7954,2154,3,3,3
7955,2154,3,4,4
7956,2154,2,4,3
7957,2155,4,4,3
7958,2155,5,5,4
7959,2155,4,3,5
7960,2155,4,5,4
7961,2155,4,3,3
7962,2155,4,4,4
7963,2155,4,5,4
7964,2155,5,5,4
7965,2155,5,3,4
7966,2155,4,4,4
7967,2155,4,4,4
7968,2155,5,3,5
7969,2155,4,5,4
7970,2155,4,5,4
7971,2156,5,3,5
7972,2156,2,5,5
7973,2156,5,4,4
7974,2156,4,4,5
7975,2156,5,5,5
7976,2156,4,5,5
7977,2156,3,5,4
7978,2156,4,5,5
7979,2156,5,5,4
7980,2156,4,5,5
7981,2156,3,4,5
7982,2156,5,5,5
7983,2156,5,5,4
7984,2157,2,3,3
7985,2157,3,2,3
7986,2157,4,4,2
7987,2157,3,3,3
7988,2157,3,3,3
7989,2157,3,3,3
7990,2157,3,4,3
7991,2157,1,2,3
7992,2157,2,3,3
7993,2165,1,1,1
7994,2165,2,3,2
7995,2165,3,2,2
7996,2165,2,3,2
7997,2165,1,2,2
7998,2165,1,3,3
7999,2165,2,1,2
8000,2165,2,2,2
8001,2165,1,1,1
8002,2167,5,3,4
8003,2167,5,5,4
8004,2167,5,3,4
8005,2167,5,5,4
8006,2167,4,4,4
8007,2167,4,5,5
8008,2167,4,3,4
8009,2167,3,5,4
8010,2167,3,5,4
8011,2167,3,4,4
8012,2167,4,5,4
8013,2169,3,5,4
8014,2169,3,5,4
8015,2169,5,4,3
8016,2169,4,4,4
8017,2169,3,4,4
8018,2171,2,2,3
8019,2171,4,2,3
8020,2171,3,4,2
8021,2171,3,3,3
8022,2171,3,3,3
8023,2173,3,3,3
8024,2173,2,4,3
8025,2173,4,3,4
8026,2173,3,3,4
8027,2173,3,2,3
8028,2173,4,3,3
8029,2173,3,2,3
8030,2173,3,4,4
8031,2173,4,4,3
8032,2173,3,4,4
8033,2173,3,3,3
8034,2173,3,3,4
8035,2175,4,4,4
8036,2175,4,4,4
8037,2175,4,2,3
8038,2175,3,4,4
8039,2175,3,4,3
8040,2175,2,4,3
8041,2175,4,4,4
8042,2175,3,4,3
8043,2176,4,3,3
8044,2176,2,3,4
8045,2176,4,3,4
8046,2176,3,4,3
8047,2176,3,4,4
8048,2176,4,4,3
8049,2176,2,3,4
8050,2176,3,4,3
8051,2176,4,4,4
8052,2176,4,4,4
8053,2176,4,3,4
8054,2176,3,4,3
8055,2176,4,4,4
8056,2178,4,3,3
8057,2178,4,3,4
8058,2178,3,4,4
8059,2178,4,3,3
8060,2178,3,2,4
8061,2178,3,2,3
8062,2178,2,4,4
8063,2178,2,4,4
8064,2178,5,2,3
8065,2180,4,4,4
8066,2180,5,4,4
8067,2180,4,5,4
8068,2180,4,5,4
8069,2180,4,5,3
8070,2180,4,4,4
8071,2180,5,3,4
8072,2180,5,5,5
8073,2181,4,5,4
8074,2181,4,3,4
8075,2181,3,4,4
8076,2181,4,4,5
8077,2181,3,3,4
8078,2181,5,5,4
8079,2181,3,4,3
8080,2181,4,5,4
8081,2181,4,4,4
8082,2181,4,4,5
8083,2181,3,4,5
8084,2181,5,3,5
8085,2182,3,3,3
8086,2182,5,3,3
8087,2182,4,4,4
8088,2182,3,4,4
8089,2182,4,3,4
8090,2182,3,4,4
8091,2182,3,4,3
8092,2182,3,2,3
8093,2182,3,3,3
8094,2182,3,3,3
8095,2182,4,4,5
8096,2182,3,3,4
8097,2182,4,4,3
8098,2183,3,3,3
8099,2183,3,4,3
8100,2183,4,4,4
8101,2183,4,4,3
8102,2183,3,4,4
8103,2184,2,3,2
8104,2184,1,1,2
8105,2184,2,2,1
8106,2184,1,1,2
8107,2184,2,2,3
8108,2184,2,4,3
8109,2184,3,2,1
8110,2184,2,2,2
8111,2185,4,3,4
8112,2185,3,4,4
8113,2185,2,4,4
8114,2186,3,5,5
8115,2186,5,4,3
8116,2186,4,4,3
8117,2186,4,4,3
8118,2186,5,4,4
8119,2186,5,4,4
8120,2186,4,4,5
8121,2186,4,4,4
8122,2187,3,3,4
8123,2187,2,5,4
8124,2187,3,4,4
8125,2187,5,4,4
8126,2187,4,5,4
8127,2187,4,4,4
8128,2187,3,5,3
8129,2192,2,4,3
8130,2192,3,4,4
8131,2192,4,3,3
8132,2192,3,4,3
8133,2192,3,3,3
8134,2192,2,3,3
8135,2192,3,2,3
8136,2192,3,4,3
8137,2192,3,4,3
8138,2192,4,4,3
8139,2192,2,3,3
8140,2192,2,4,4
8141,2192,4,3,3
8142,2192,3,3,4
8143,2194,4,5,4
8144,2194,5,5,4
8145,2194,5,4,5
8146,2194,4,4,4
8147,2194,3,5,5
8148,2194,5,4,4
8149,2194,3,4,4
8150,2194,3,4,4
8151,2194,4,5,5
8152,2194,5,5,5
8153,2194,4,5,4
8154,2196,3,3,4
8155,2196,5,3,4
8156,2196,5,4,4
8157,2196,4,4,4
8158,2196,3,4,4
8159,2196,5,4,4
8160,2196,4,4,4
8161,2196,5,4,4
8162,2196,4,4,4
8163,2196,5,5,5
8164,2196,4,5,4
8165,2196,4,4,4
8166,2198,2,2,3
8167,2198,3,4,2
8168,2198,2,2,2
8169,2198,3,3,3
8170,2198,2,3,3
8171,2198,1,3,3
8172,2198,2,2,3
8173,2198,2,3,3
8174,2198,2,3,2
8175,2198,3,2,2
8176,2198,2,2,2
8177,2198,3,3,4
8178,2198,4,2,3
8179,2198,1,2,3
8180,2201,3,4,3
8181,2201,4,4,3
8182,2201,2,3,2
8183,2201,2,3,2
8184,2201,2,3,4
8185,2201,4,3,3
8186,2201,3,3,3
8187,2201,2,2,3
8188,2201,3,2,3
8189,2201,3,4,2
8190,2201,1,4,3
8191,2205,5,5,5
8192,2205,3,5,5
8193,2205,5,5,5
8194,2205,5,5,5
8195,2205,5,5,5
8196,2205,3,5,5
8197,2205,5,5,5
8198,2205,5,5,5
8199,2206,4,4,4
8200,2206,4,5,4
8201,2206,3,4,4
8202,2206,4,4,4
8203,2206,5,5,4
8204,2207,4,4,4
8205,2207,4,5,4
8206,2207,5,4,5
8207,2211,4,3,3
8208,2211,3,3,4
8209,2211,3,4,3
8210,2211,2,2,3
8211,2211,3,3,4
8212,2211,3,3,3
8213,2211,2,3,3
8214,2211,3,3,2
8215,2211,2,3,3
8216,2216,2,2,2
8217,2216,1,3,3
8218,2216,2,3,3
8219,2216,1,2,2
8220,2216,1,2,1
8221,2216,1,3,2
8222,2216,2,2,3
8223,2216,2,2,1
8224,2216,2,2,2
8225,2216,1,2,2
8226,2220,3,4,4
8227,2220,3,3,3
8228,2220,4,3,2
8229,2220,4,3,3
8230,2220,4,4,3
8231,2220,2,2,4
8232,2220,3,3,4
8233,2225,2,2,2
8234,2225,2,2,3
8235,2225,2,3,2
8236,2225,3,2,2
8237,2225,3,3,2
8238,2225,2,2,2
8239,2225,1,2,2
8240,2225,1,2,2
8241,2225,1,1,2
8242,2225,1,2,2
8243,2225,3,2,2
8244,2225,2,2,3
8245,2225,1,2,2
8246,2225,3,3,3
8247,2226,3,4,3
8248,2226,3,3,3
8249,2226,3,3,3
8250,2226,3,3,3
8251,2226,1,4,3
8252,2226,2,4,3
8253,2230,2,4,4
8254,2230,4,4,3
8255,2230,4,4,4
8256,2230,2,5,4
8257,2230,5,4,5
8258,2230,4,5,4
8259,2230,4,5,4
8260,2230,5,4,4
8261,2230,5,4,4
8262,2230,4,3,3
8263,2230,4,4,4
8264,2230,5,4,4
8265,2230,4,4,4
8266,2231,3,3,3
8267,2231,2,4,3
8268,2231,4,4,3
8269,2231,2,4,4
8270,2231,4,4,3
8271,2231,2,3,3
8272,2232,5,5,4
8273,2232,5,5,5
8274,2232,5,5,5
8275,2232,4,5,4
8276,2232,5,5,5
8277,2232,4,5,5
8278,2232,5,5,5
8279,2232,4,5,5
8280,2232,5,5,5
8281,2233,1,3,2
8282,2233,3,2,2
8283,2233,2,3,3
8284,2233,3,2,2
8285,2233,1,3,1
8286,2233,2,2,3
8287,2234,4,4,5
8288,2234,4,4,4
8289,2234,4,5,4
8290,2234,4,5,5
8291,2234,3,4,4
8292,2234,3,5,3
8293,2234,5,4,4
8294,2234,4,4,4
8295,2234,3,4,4
8296,2234,4,3,3
8297,2234,5,5,5
8298,2234,4,4,4
8299,2234,2,4,4
8300,2234,4,4,4
8301,2235,2,3,3
8302,2235,3,3,3
8303,2235,3,4,3
8304,2235,3,3,3
8305,2235,2,4,3
8306,2235,3,3,3
8307,2245,2,2,2
8308,2245,3,3,2
8309,2245,3,4,4
8310,2245,3,2,3
8311,2245,2,2,2
8312,2245,4,3,2
8313,2245,3,3,3
8314,2248,3,4,2
8315,2248,3,2,2
8316,2248,3,3,3
8317,2248,2,3,3
8318,2248,2,3,2
8319,2248,3,4,3
8320,2248,3,3,3
8321,2248,2,2,3
8322,2248,2,3,4
8323,2248,1,3,3
8324,2248,2,3,3
8325,2248,3,2,3
8326,2251,3,3,3
8327,2251,2,4,4
8328,2251,5,4,3
8329,2251,4,3,3
8330,2251,3,4,3
8331,2251,3,3,4
8332,2251,3,4,3
8333,2251,4,4,4
8334,2254,4,4,3
8335,2254,4,3,4
8336,2254,5,2,3
8337,2254,3,4,3
8338,2254,3,3,3
8339,2254,3,3,4
8340,2254,4,4,4
8341,2258,4,4,3
8342,2258,4,4,4
8343,2258,5,4,4
8344,2258,4,3,4
8345,2258,4,3,4
8346,2258,3,3,3
8347,2258,4,4,4
8348,2258,3,5,4
8349,2258,4,4,5
8350,2258,3,4,3
8351,2259,4,3,3
8352,2259,5,3,3
8353,2259,3,3,4
8354,2260,3,4,3
8355,2260,3,4,4
8356,2260,3,3,3
8357,2260,3,4,2
8358,2260,4,5,3
8359,2260,3,3,4
8360,2260,4,3,4
